day,month,hour,minute,Total
11,3,19,1,13.275
11,3,19,2,13.6
11,3,19,3,8.9775
11,3,20,0,3.74
11,3,20,1,1.1025
11,3,20,2,0.1525
11,3,20,3,0.0
11,3,21,0,0.0
11,3,21,1,0.0
11,3,21,2,0.0
11,3,21,3,0.0
11,3,22,0,0.0
11,3,22,1,0.0
11,3,22,2,0.0
11,3,22,3,0.0
11,3,23,0,0.0
11,3,23,1,0.0
11,3,23,2,0.0
11,3,23,3,0.0
12,3,0,0,0.0
12,3,0,1,0.0
12,3,0,2,0.0
12,3,0,3,0.0
12,3,1,0,0.0
12,3,1,1,0.0
12,3,1,2,0.0
12,3,1,3,0.0
12,3,2,0,0.0
12,3,2,1,0.0
12,3,2,2,0.0
12,3,2,3,0.0
12,3,3,0,0.0
12,3,3,1,0.0
12,3,3,2,0.0
12,3,3,3,0.0
12,3,4,0,0.0
12,3,4,1,0.0
12,3,4,2,0.0
12,3,4,3,0.0
12,3,5,0,0.0
12,3,5,1,0.0
12,3,5,2,0.0
12,3,5,3,0.0
12,3,6,0,0.0
12,3,6,1,0.0
12,3,6,2,0.0
12,3,6,3,0.145
12,3,7,0,0.81
12,3,7,1,2.425
12,3,7,2,2.4
12,3,7,3,4.9025
12,3,8,0,3.8625
12,3,8,1,7.245
12,3,8,2,10.13
12,3,8,3,19.815
12,3,9,0,28.81
12,3,9,1,39.6625
12,3,9,2,63.0075
12,3,9,3,63.5075
12,3,10,0,54.915
12,3,10,1,38.96
12,3,10,2,87.71
12,3,10,3,102.3425
12,3,11,0,89.74
12,3,11,1,83.1175
12,3,11,2,72.0925
12,3,11,3,64.325
12,3,12,0,120.4225
12,3,12,1,103.3725
12,3,12,2,89.0225
12,3,12,3,97.5925
12,3,13,0,105.3825
12,3,13,1,123.065
12,3,13,2,110.9875
12,3,13,3,99.735
12,3,14,0,117.8675
12,3,14,1,117.1625
12,3,14,2,121.24
12,3,14,3,120.41
12,3,15,0,116.5675
12,3,15,1,116.7325
12,3,15,2,115.2675
12,3,15,3,112.83
12,3,16,0,106.2675
12,3,16,1,99.19
12,3,16,2,97.9625
12,3,16,3,95.86
12,3,17,0,93.315
12,3,17,1,89.29
12,3,17,2,83.165
12,3,17,3,74.58
12,3,18,0,66.1275
12,3,18,1,57.2475
12,3,18,2,48.6875
12,3,18,3,40.6775
12,3,19,0,35.3625
12,3,19,1,24.2825
12,3,19,2,9.7075
12,3,19,3,6.51
12,3,20,0,5.0375
12,3,20,1,1.965
12,3,20,2,0.33
12,3,20,3,0.0
12,3,21,0,0.0
12,3,21,1,0.0
12,3,21,2,0.0
12,3,21,3,0.0
12,3,22,0,0.0
12,3,22,1,0.0
12,3,22,2,0.0
12,3,22,3,0.0
12,3,23,0,0.0
12,3,23,1,0.0
12,3,23,2,0.0
12,3,23,3,0.0
13,3,0,0,0.0
13,3,0,1,0.0
13,3,0,2,0.0
13,3,0,3,0.0
13,3,1,0,0.0
13,3,1,1,0.0
13,3,1,2,0.0
13,3,1,3,0.0
13,3,2,0,0.0
13,3,2,1,0.0
13,3,2,2,0.0
13,3,2,3,0.0
13,3,3,0,0.0
13,3,3,1,0.0
13,3,3,2,0.0
13,3,3,3,0.0
13,3,4,0,0.0
13,3,4,1,0.0
13,3,4,2,0.0
13,3,4,3,0.0
13,3,5,0,0.0
13,3,5,1,0.0
13,3,5,2,0.0
13,3,5,3,0.0
13,3,6,0,0.0
13,3,6,1,0.0
13,3,6,2,0.0
13,3,6,3,0.375
13,3,7,0,2.765
13,3,7,1,6.105
13,3,7,2,8.3225
13,3,7,3,7.65
13,3,8,0,9.405
13,3,8,1,8.4975
13,3,8,2,11.115
13,3,8,3,25.8925
13,3,9,0,28.1675
13,3,9,1,34.9975
13,3,9,2,33.8175
13,3,9,3,37.9925
13,3,10,0,23.6325
13,3,10,1,33.48
13,3,10,2,25.2
13,3,10,3,41.5025
13,3,11,0,53.615
13,3,11,1,27.0125
13,3,11,2,40.2
13,3,11,3,38.3625
13,3,12,0,40.9625
13,3,12,1,63.5825
13,3,12,2,93.6
13,3,12,3,108.5625
13,3,13,0,107.895
13,3,13,1,102.43
13,3,13,2,82.6875
13,3,13,3,83.2875
13,3,14,0,67.5525
13,3,14,1,55.3275
13,3,14,2,48.7525
13,3,14,3,91.2475
13,3,15,0,88.3075
13,3,15,1,81.185
13,3,15,2,71.61
13,3,15,3,58.805
13,3,16,0,78.39
13,3,16,1,80.6575
13,3,16,2,80.055
13,3,16,3,89.0625
13,3,17,0,96.81
13,3,17,1,90.39
13,3,17,2,87.0675
13,3,17,3,79.4975
13,3,18,0,68.545
13,3,18,1,58.58
13,3,18,2,49.6925
13,3,18,3,41.06
13,3,19,0,31.95
13,3,19,1,22.2675
13,3,19,2,15.7275
13,3,19,3,9.47
13,3,20,0,5.79
13,3,20,1,2.405
13,3,20,2,0.3875
13,3,20,3,0.0
13,3,21,0,0.0
13,3,21,1,0.0
13,3,21,2,0.0
13,3,21,3,0.0
13,3,22,0,0.0
13,3,22,1,0.0
13,3,22,2,0.0
13,3,22,3,0.0
13,3,23,0,0.0
13,3,23,1,0.0
13,3,23,2,0.0
13,3,23,3,0.0
14,3,0,0,0.0
14,3,0,1,0.0
14,3,0,2,0.0
14,3,0,3,0.0
14,3,1,0,0.0
14,3,1,1,0.0
14,3,1,2,0.0
14,3,1,3,0.0
14,3,2,0,0.0
14,3,2,1,0.0
14,3,2,2,0.0
14,3,2,3,0.0
14,3,3,0,0.0
14,3,3,1,0.0
14,3,3,2,0.0
14,3,3,3,0.0
14,3,4,0,0.0
14,3,4,1,0.0
14,3,4,2,0.0
14,3,4,3,0.0
14,3,5,0,0.0
14,3,5,1,0.0
14,3,5,2,0.0
14,3,5,3,0.0
14,3,6,0,0.0
14,3,6,1,0.0
14,3,6,2,0.025
14,3,6,3,0.7
14,3,7,0,2.79
14,3,7,1,5.78
14,3,7,2,10.38
14,3,7,3,16.895
14,3,8,0,22.6025
14,3,8,1,28.525
14,3,8,2,41.405
14,3,8,3,49.625
14,3,9,0,56.1575
14,3,9,1,62.1175
14,3,9,2,69.025
14,3,9,3,75.635
14,3,10,0,82.5425
14,3,10,1,85.5675
14,3,10,2,92.2775
14,3,10,3,90.425
14,3,11,0,66.005
14,3,11,1,68.9275
14,3,11,2,71.55
14,3,11,3,101.5775
14,3,12,0,112.9325
14,3,12,1,114.485
14,3,12,2,115.94
14,3,12,3,117.1
14,3,13,0,117.575
14,3,13,1,117.8175
14,3,13,2,118.4125
14,3,13,3,116.985
14,3,14,0,115.505
14,3,14,1,116.0775
14,3,14,2,113.6475
14,3,14,3,111.64
14,3,15,0,111.69
14,3,15,1,107.2675
14,3,15,2,107.6025
14,3,15,3,101.58
14,3,16,0,86.1575
14,3,16,1,78.1025
14,3,16,2,76.3725
14,3,16,3,86.61
14,3,17,0,83.7625
14,3,17,1,84.7375
14,3,17,2,61.23
14,3,17,3,49.1675
14,3,18,0,50.125
14,3,18,1,47.6425
14,3,18,2,42.2775
14,3,18,3,40.475
14,3,19,0,29.7525
14,3,19,1,27.0725
14,3,19,2,21.56
14,3,19,3,13.34
14,3,20,0,8.0125
14,3,20,1,4.105
14,3,20,2,1.1225
14,3,20,3,0.3625
14,3,21,0,0.0
14,3,21,1,0.0
14,3,21,2,0.0
14,3,21,3,0.0
14,3,22,0,0.0
14,3,22,1,0.0
14,3,22,2,0.0
14,3,22,3,0.0
14,3,23,0,0.0
14,3,23,1,0.0
14,3,23,2,0.0
14,3,23,3,0.0
15,3,0,0,0.0
15,3,0,1,0.0
15,3,0,2,0.0
15,3,0,3,0.0
15,3,1,0,0.0
15,3,1,1,0.0
15,3,1,2,0.0
15,3,1,3,0.0
15,3,2,0,0.0
15,3,2,1,0.0
15,3,2,2,0.0
15,3,2,3,0.0
15,3,3,0,0.0
15,3,3,1,0.0
15,3,3,2,0.0
15,3,3,3,0.0
15,3,4,0,0.0
15,3,4,1,0.0
15,3,4,2,0.0
15,3,4,3,0.0
15,3,5,0,0.0
15,3,5,1,0.0
15,3,5,2,0.0
15,3,5,3,0.0
15,3,6,0,0.0
15,3,6,1,0.0
15,3,6,2,0.1825
15,3,6,3,1.4475
15,3,7,0,4.1175
15,3,7,1,7.34
15,3,7,2,9.3775
15,3,7,3,11.275
15,3,8,0,16.5675
15,3,8,1,25.1175
15,3,8,2,28.8675
15,3,8,3,43.86
15,3,9,0,55.2975
15,3,9,1,60.965
15,3,9,2,66.6975
15,3,9,3,71.9875
15,3,10,0,81.1025
15,3,10,1,87.29
15,3,10,2,93.4175
15,3,10,3,99.6275
15,3,11,0,103.315
15,3,11,1,106.4
15,3,11,2,108.69
15,3,11,3,111.1225
15,3,12,0,112.875
15,3,12,1,114.0875
15,3,12,2,115.225
15,3,12,3,115.74
15,3,13,0,115.735
15,3,13,1,115.7825
15,3,13,2,115.7475
15,3,13,3,114.0725
15,3,14,0,114.985
15,3,14,1,113.6125
15,3,14,2,110.12
15,3,14,3,107.94
15,3,15,0,106.78
15,3,15,1,105.765
15,3,15,2,103.76
15,3,15,3,91.5925
15,3,16,0,97.9425
15,3,16,1,91.48
15,3,16,2,93.6025
15,3,16,3,83.8125
15,3,17,0,81.95
15,3,17,1,73.445
15,3,17,2,54.83
15,3,17,3,43.415
15,3,18,0,43.9025
15,3,18,1,39.625
15,3,18,2,36.1725
15,3,18,3,32.2
15,3,19,0,25.3575
15,3,19,1,20.7825
15,3,19,2,14.7025
15,3,19,3,10.3075
15,3,20,0,6.175
15,3,20,1,3.2875
15,3,20,2,0.9175
15,3,20,3,0.0125
15,3,21,0,0.0
15,3,21,1,0.0
15,3,21,2,0.0
15,3,21,3,0.0
15,3,22,0,0.0
15,3,22,1,0.0
15,3,22,2,0.0
15,3,22,3,0.0
15,3,23,0,0.0
15,3,23,1,0.0
15,3,23,2,0.0
15,3,23,3,0.0
16,3,0,0,0.0
16,3,0,1,0.0
16,3,0,2,0.0
16,3,0,3,0.0
16,3,1,0,0.0
16,3,1,1,0.0
16,3,1,2,0.0
16,3,1,3,0.0
16,3,2,0,0.0
16,3,2,1,0.0
16,3,2,2,0.0
16,3,2,3,0.0
16,3,3,0,0.0
16,3,3,1,0.0
16,3,3,2,0.0
16,3,3,3,0.0
16,3,4,0,0.0
16,3,4,1,0.0
16,3,4,2,0.0
16,3,4,3,0.0
16,3,5,0,0.0
16,3,5,1,0.0
16,3,5,2,0.0
16,3,5,3,0.0
16,3,6,0,0.0
16,3,6,1,0.0
16,3,6,2,0.12
16,3,6,3,1.1225
16,3,7,0,3.5375
16,3,7,1,5.5625
16,3,7,2,7.295
16,3,7,3,11.02
16,3,8,0,16.89
16,3,8,1,20.345
16,3,8,2,18.99
16,3,8,3,20.2225
16,3,9,0,39.56
16,3,9,1,59.74
16,3,9,2,66.26
16,3,9,3,73.92
16,3,10,0,82.1425
16,3,10,1,86.0775
16,3,10,2,93.5025
16,3,10,3,99.2825
16,3,11,0,103.7375
16,3,11,1,106.8025
16,3,11,2,109.1675
16,3,11,3,111.57
16,3,12,0,113.8525
16,3,12,1,115.2175
16,3,12,2,116.515
16,3,12,3,117.695
16,3,13,0,118.29
16,3,13,1,119.0575
16,3,13,2,119.57
16,3,13,3,119.4125
16,3,14,0,118.81
16,3,14,1,117.4225
16,3,14,2,116.05
16,3,14,3,114.5125
16,3,15,0,112.655
16,3,15,1,110.74
16,3,15,2,107.465
16,3,15,3,104.91
16,3,16,0,101.1
16,3,16,1,98.4125
16,3,16,2,95.515
16,3,16,3,94.2175
16,3,17,0,89.7525
16,3,17,1,84.3675
16,3,17,2,77.0425
16,3,17,3,69.6175
16,3,18,0,61.6625
16,3,18,1,53.42
16,3,18,2,45.6225
16,3,18,3,38.13
16,3,19,0,30.76
16,3,19,1,23.71
16,3,19,2,17.1
16,3,19,3,11.4475
16,3,20,0,6.595
16,3,20,1,2.8975
16,3,20,2,0.8225
16,3,20,3,0.05
16,3,21,0,0.0
16,3,21,1,0.0
16,3,21,2,0.0
16,3,21,3,0.0
16,3,22,0,0.0
16,3,22,1,0.0
16,3,22,2,0.0
16,3,22,3,0.0
16,3,23,0,0.0
16,3,23,1,0.0
16,3,23,2,0.0
16,3,23,3,0.0
17,3,0,0,0.0
17,3,0,1,0.0
17,3,0,2,0.0
17,3,0,3,0.0
17,3,1,0,0.0
17,3,1,1,0.0
17,3,1,2,0.0
17,3,1,3,0.0
17,3,2,0,0.0
17,3,2,1,0.0
17,3,2,2,0.0
17,3,2,3,0.0
17,3,3,0,0.0
17,3,3,1,0.0
17,3,3,2,0.0
17,3,3,3,0.0
17,3,4,0,0.0
17,3,4,1,0.0
17,3,4,2,0.0
17,3,4,3,0.0
17,3,5,0,0.0
17,3,5,1,0.0
17,3,5,2,0.0
17,3,5,3,0.0
17,3,6,0,0.0
17,3,6,1,0.0
17,3,6,2,0.125
17,3,6,3,1.7675
17,3,7,0,5.365
17,3,7,1,10.8325
17,3,7,2,13.245
17,3,7,3,17.6725
17,3,8,0,25.755
17,3,8,1,26.4575
17,3,8,2,27.9325
17,3,8,3,15.4575
17,3,9,0,10.7075
17,3,9,1,16.525
17,3,9,2,29.3325
17,3,9,3,31.4525
17,3,10,0,30.615
17,3,10,1,54.0025
17,3,10,2,81.8475
17,3,10,3,78.4625
17,3,11,0,97.445
17,3,11,1,64.1075
17,3,11,2,59.2475
17,3,11,3,29.27
17,3,12,0,30.625
17,3,12,1,39.325
17,3,12,2,42.35
17,3,12,3,58.2175
17,3,13,0,53.0525
17,3,13,1,32.0675
17,3,13,2,18.5075
17,3,13,3,12.0
17,3,14,0,14.375
17,3,14,1,17.325
17,3,14,2,11.7475
17,3,14,3,15.7825
17,3,15,0,19.575
17,3,15,1,22.065
17,3,15,2,35.3025
17,3,15,3,46.8
17,3,16,0,32.5
17,3,16,1,12.4825
17,3,16,2,20.515
17,3,16,3,23.6275
17,3,17,0,23.6175
17,3,17,1,19.14
17,3,17,2,11.5525
17,3,17,3,7.255
17,3,18,0,4.955
17,3,18,1,3.825
17,3,18,2,4.4175
17,3,18,3,4.635
17,3,19,0,3.6575
17,3,19,1,3.58
17,3,19,2,2.885
17,3,19,3,1.5825
17,3,20,0,0.8025
17,3,20,1,0.05
17,3,20,2,0.0
17,3,20,3,0.0
17,3,21,0,0.0
17,3,21,1,0.0
17,3,21,2,0.0
17,3,21,3,0.0
17,3,22,0,0.0
17,3,22,1,0.0
17,3,22,2,0.0
17,3,22,3,0.0
17,3,23,0,0.0
17,3,23,1,0.0
17,3,23,2,0.0
17,3,23,3,0.0
18,3,0,0,0.0
18,3,0,1,0.0
18,3,0,2,0.0
18,3,0,3,0.0
18,3,1,0,0.0
18,3,1,1,0.0
18,3,1,2,0.0
18,3,1,3,0.0
18,3,2,0,0.0
18,3,2,1,0.0
18,3,2,2,0.0
18,3,2,3,0.0
18,3,3,0,0.0
18,3,3,1,0.0
18,3,3,2,0.0
18,3,3,3,0.0
18,3,4,0,0.0
18,3,4,1,0.0
18,3,4,2,0.0
18,3,4,3,0.0
18,3,5,0,0.0
18,3,5,1,0.0
18,3,5,2,0.0
18,3,5,3,0.0
18,3,6,0,0.0
18,3,6,1,0.0
18,3,6,2,0.42
18,3,6,3,2.22
18,3,7,0,4.675
18,3,7,1,6.96
18,3,7,2,11.715
18,3,7,3,19.015
18,3,8,0,27.635
18,3,8,1,36.1125
18,3,8,2,44.8475
18,3,8,3,52.7525
18,3,9,0,59.6275
18,3,9,1,65.8875
18,3,9,2,72.265
18,3,9,3,79.0275
18,3,10,0,85.5125
18,3,10,1,91.6475
18,3,10,2,98.7625
18,3,10,3,104.475
18,3,11,0,107.8075
18,3,11,1,111.0025
18,3,11,2,113.745
18,3,11,3,116.4575
18,3,12,0,118.48
18,3,12,1,120.56
18,3,12,2,121.85
18,3,12,3,122.975
18,3,13,0,123.865
18,3,13,1,123.98
18,3,13,2,123.5275
18,3,13,3,123.4175
18,3,14,0,122.895
18,3,14,1,122.245
18,3,14,2,121.165
18,3,14,3,119.8275
18,3,15,0,118.0025
18,3,15,1,116.1275
18,3,15,2,113.72
18,3,15,3,111.045
18,3,16,0,108.3125
18,3,16,1,105.1925
18,3,16,2,102.085
18,3,16,3,98.495
18,3,17,0,94.7825
18,3,17,1,90.84
18,3,17,2,85.66
18,3,17,3,78.285
18,3,18,0,70.09
18,3,18,1,61.715
18,3,18,2,53.3075
18,3,18,3,44.7675
18,3,19,0,36.4775
18,3,19,1,28.4475
18,3,19,2,20.835
18,3,19,3,14.2
18,3,20,0,8.6375
18,3,20,1,3.8975
18,3,20,2,1.575
18,3,20,3,0.3175
18,3,21,0,0.0
18,3,21,1,0.0
18,3,21,2,0.0
18,3,21,3,0.0
18,3,22,0,0.0
18,3,22,1,0.0
18,3,22,2,0.0
18,3,22,3,0.0
18,3,23,0,0.0
18,3,23,1,0.0
18,3,23,2,0.0
18,3,23,3,0.0
19,3,0,0,0.0
19,3,0,1,0.0
19,3,0,2,0.0
19,3,0,3,0.0
19,3,1,0,0.0
19,3,1,1,0.0
19,3,1,2,0.0
19,3,1,3,0.0
19,3,2,0,0.0
19,3,2,1,0.0
19,3,2,2,0.0
19,3,2,3,0.0
19,3,3,0,0.0
19,3,3,1,0.0
19,3,3,2,0.0
19,3,3,3,0.0
19,3,4,0,0.0
19,3,4,1,0.0
19,3,4,2,0.0
19,3,4,3,0.0
19,3,5,0,0.0
19,3,5,1,0.0
19,3,5,2,0.0
19,3,5,3,0.0
19,3,6,0,0.0
19,3,6,1,0.025
19,3,6,2,0.725
19,3,6,3,2.1375
19,3,7,0,3.825
19,3,7,1,6.57
19,3,7,2,12.46
19,3,7,3,20.8675
19,3,8,0,29.8875
19,3,8,1,38.5775
19,3,8,2,46.895
19,3,8,3,54.5225
19,3,9,0,60.8625
19,3,9,1,66.895
19,3,9,2,73.725
19,3,9,3,81.425
19,3,10,0,88.2825
19,3,10,1,93.82
19,3,10,2,100.6625
19,3,10,3,105.905
19,3,11,0,109.3925
19,3,11,1,112.5875
19,3,11,2,115.3275
19,3,11,3,117.21
19,3,12,0,118.995
19,3,12,1,120.5675
19,3,12,2,122.19
19,3,12,3,123.25
19,3,13,0,123.99
19,3,13,1,124.5925
19,3,13,2,124.645
19,3,13,3,124.1625
19,3,14,0,124.0875
19,3,14,1,123.62
19,3,14,2,123.23
19,3,14,3,121.5825
19,3,15,0,119.81
19,3,15,1,117.6825
19,3,15,2,115.4425
19,3,15,3,112.77
19,3,16,0,110.02
19,3,16,1,106.9825
19,3,16,2,103.5925
19,3,16,3,99.535
19,3,17,0,95.5675
19,3,17,1,91.0625
19,3,17,2,86.045
19,3,17,3,78.09
19,3,18,0,70.105
19,3,18,1,61.1975
19,3,18,2,52.88
19,3,18,3,44.1925
19,3,19,0,35.6575
19,3,19,1,27.7075
19,3,19,2,20.56
19,3,19,3,14.015
19,3,20,0,8.625
19,3,20,1,4.275
19,3,20,2,1.805
19,3,20,3,0.395
19,3,21,0,0.0
19,3,21,1,0.0
19,3,21,2,0.0
19,3,21,3,0.0
19,3,22,0,0.0
19,3,22,1,0.0
19,3,22,2,0.0
19,3,22,3,0.0
19,3,23,0,0.0
19,3,23,1,0.0
19,3,23,2,0.0
19,3,23,3,0.0
20,3,0,0,0.0
20,3,0,1,0.0
20,3,0,2,0.0
20,3,0,3,0.0
20,3,1,0,0.0
20,3,1,1,0.0
20,3,1,2,0.0
20,3,1,3,0.0
20,3,2,0,0.0
20,3,2,1,0.0
20,3,2,2,0.0
20,3,2,3,0.0
20,3,3,0,0.0
20,3,3,1,0.0
20,3,3,2,0.0
20,3,3,3,0.0
20,3,4,0,0.0
20,3,4,1,0.0
20,3,4,2,0.0
20,3,4,3,0.0
20,3,5,0,0.0
20,3,5,1,0.0
20,3,5,2,0.0
20,3,5,3,0.0
20,3,6,0,0.0
20,3,6,1,0.075
20,3,6,2,0.8725
20,3,6,3,2.3425
20,3,7,0,3.94
20,3,7,1,7.045
20,3,7,2,13.485
20,3,7,3,22.28
20,3,8,0,31.5175
20,3,8,1,40.43
20,3,8,2,48.9875
20,3,8,3,56.6625
20,3,9,0,63.0225
20,3,9,1,69.5375
20,3,9,2,76.275
20,3,9,3,83.6525
20,3,10,0,90.3
20,3,10,1,94.75
20,3,10,2,102.6725
20,3,10,3,107.0125
20,3,11,0,110.26
20,3,11,1,112.97
20,3,11,2,115.7275
20,3,11,3,117.95
20,3,12,0,119.7275
20,3,12,1,121.3675
20,3,12,2,122.5725
20,3,12,3,123.73
20,3,13,0,124.5675
20,3,13,1,124.895
20,3,13,2,124.8225
20,3,13,3,124.4625
20,3,14,0,123.7675
20,3,14,1,123.025
20,3,14,2,121.8925
20,3,14,3,120.675
20,3,15,0,119.0625
20,3,15,1,116.835
20,3,15,2,114.2225
20,3,15,3,111.6875
20,3,16,0,108.5675
20,3,16,1,105.8525
20,3,16,2,102.0725
20,3,16,3,98.7375
20,3,17,0,95.0175
20,3,17,1,90.1475
20,3,17,2,85.27
20,3,17,3,78.285
20,3,18,0,69.1525
20,3,18,1,60.77
20,3,18,2,52.31
20,3,18,3,45.0175
20,3,19,0,36.7025
20,3,19,1,28.6575
20,3,19,2,21.3975
20,3,19,3,14.71
20,3,20,0,9.155
20,3,20,1,4.595
20,3,20,2,1.945
20,3,20,3,0.445
20,3,21,0,0.0
20,3,21,1,0.0
20,3,21,2,0.0
20,3,21,3,0.0
20,3,22,0,0.0
20,3,22,1,0.0
20,3,22,2,0.0
20,3,22,3,0.0
20,3,23,0,0.0
20,3,23,1,0.0
20,3,23,2,0.0
20,3,23,3,0.0
21,3,0,0,0.0
21,3,0,1,0.0
21,3,0,2,0.0
21,3,0,3,0.0
21,3,1,0,0.0
21,3,1,1,0.0
21,3,1,2,0.0
21,3,1,3,0.0
21,3,2,0,0.0
21,3,2,1,0.0
21,3,2,2,0.0
21,3,2,3,0.0
21,3,3,0,0.0
21,3,3,1,0.0
21,3,3,2,0.0
21,3,3,3,0.0
21,3,4,0,0.0
21,3,4,1,0.0
21,3,4,2,0.0
21,3,4,3,0.0
21,3,5,0,0.0
21,3,5,1,0.0
21,3,5,2,0.0
21,3,5,3,0.0
21,3,6,0,0.0
21,3,6,1,0.12
21,3,6,2,1.09
21,3,6,3,2.63
21,3,7,0,4.375
21,3,7,1,7.6275
21,3,7,2,14.0325
21,3,7,3,22.71
21,3,8,0,31.7175
21,3,8,1,40.4775
21,3,8,2,48.8475
21,3,8,3,56.4325
21,3,9,0,62.5775
21,3,9,1,68.125
21,3,9,2,73.57
21,3,9,3,79.14
21,3,10,0,85.92
21,3,10,1,93.385
21,3,10,2,101.1475
21,3,10,3,105.935
21,3,11,0,109.3025
21,3,11,1,112.32
21,3,11,2,114.8825
21,3,11,3,116.8025
21,3,12,0,118.9375
21,3,12,1,120.8575
21,3,12,2,122.5225
21,3,12,3,123.4025
21,3,13,0,124.0725
21,3,13,1,124.475
21,3,13,2,124.65
21,3,13,3,124.24
21,3,14,0,123.725
21,3,14,1,123.06
21,3,14,2,122.07
21,3,14,3,120.515
21,3,15,0,119.0775
21,3,15,1,116.7325
21,3,15,2,114.47
21,3,15,3,111.9675
21,3,16,0,109.4425
21,3,16,1,105.6425
21,3,16,2,102.335
21,3,16,3,98.9975
21,3,17,0,95.3575
21,3,17,1,91.3925
21,3,17,2,86.31
21,3,17,3,78.805
21,3,18,0,71.055
21,3,18,1,62.935
21,3,18,2,53.9375
21,3,18,3,45.4625
21,3,19,0,37.255
21,3,19,1,29.175
21,3,19,2,21.69
21,3,19,3,15.1625
21,3,20,0,9.5625
21,3,20,1,4.92
21,3,20,2,2.0675
21,3,20,3,0.4125
21,3,21,0,0.0125
21,3,21,1,0.0
21,3,21,2,0.0
21,3,21,3,0.0
21,3,22,0,0.0
21,3,22,1,0.0
21,3,22,2,0.0
21,3,22,3,0.0
21,3,23,0,0.0
21,3,23,1,0.0
21,3,23,2,0.0
21,3,23,3,0.0
22,3,0,0,0.0
22,3,0,1,0.0
22,3,0,2,0.0
22,3,0,3,0.0
22,3,1,0,0.0
22,3,1,1,0.0
22,3,1,2,0.0
22,3,1,3,0.0
22,3,2,0,0.0
22,3,2,1,0.0
22,3,2,2,0.0
22,3,2,3,0.0
22,3,3,0,0.0
22,3,3,1,0.0
22,3,3,2,0.0
22,3,3,3,0.0
22,3,4,0,0.0
22,3,4,1,0.0
22,3,4,2,0.0
22,3,4,3,0.0
22,3,5,0,0.0
22,3,5,1,0.0
22,3,5,2,0.0
22,3,5,3,0.0
22,3,6,0,0.0
22,3,6,1,0.1775
22,3,6,2,1.2175
22,3,6,3,2.77
22,3,7,0,4.5025
22,3,7,1,8.0325
22,3,7,2,14.775
22,3,7,3,23.6925
22,3,8,0,32.775
22,3,8,1,41.4
22,3,8,2,49.4725
22,3,8,3,56.5375
22,3,9,0,62.2625
22,3,9,1,66.9175
22,3,9,2,71.6025
22,3,9,3,77.2775
22,3,10,0,83.725
22,3,10,1,91.315
22,3,10,2,99.2375
22,3,10,3,104.075
22,3,11,0,107.0775
22,3,11,1,109.63
22,3,11,2,111.8
22,3,11,3,113.59
22,3,12,0,115.3725
22,3,12,1,116.8075
22,3,12,2,118.0175
22,3,12,3,118.56
22,3,13,0,118.855
22,3,13,1,119.225
22,3,13,2,119.3625
22,3,13,3,117.8125
22,3,14,0,117.6325
22,3,14,1,117.7825
22,3,14,2,117.085
22,3,14,3,115.915
22,3,15,0,114.4525
22,3,15,1,112.5775
22,3,15,2,110.0875
22,3,15,3,107.4025
22,3,16,0,104.0525
22,3,16,1,101.0
22,3,16,2,98.3925
22,3,16,3,94.695
22,3,17,0,91.7675
22,3,17,1,87.5525
22,3,17,2,82.6125
22,3,17,3,75.595
22,3,18,0,65.6125
22,3,18,1,47.955
22,3,18,2,44.71
22,3,18,3,36.325
22,3,19,0,29.5425
22,3,19,1,21.5025
22,3,19,2,19.96
22,3,19,3,12.7325
22,3,20,0,9.5525
22,3,20,1,5.8675
22,3,20,2,3.0825
22,3,20,3,0.5475
22,3,21,0,0.0
22,3,21,1,0.0
22,3,21,2,0.0
22,3,21,3,0.0
22,3,22,0,0.0
22,3,22,1,0.0
22,3,22,2,0.0
22,3,22,3,0.0
22,3,23,0,0.0
22,3,23,1,0.0
22,3,23,2,0.0
22,3,23,3,0.0
23,3,0,0,0.0
23,3,0,1,0.0
23,3,0,2,0.0
23,3,0,3,0.0
23,3,1,0,0.0
23,3,1,1,0.0
23,3,1,2,0.0
23,3,1,3,0.0
23,3,2,0,0.0
23,3,2,1,0.0
23,3,2,2,0.0
23,3,2,3,0.0
23,3,3,0,0.0
23,3,3,1,0.0
23,3,3,2,0.0
23,3,3,3,0.0
23,3,4,0,0.0
23,3,4,1,0.0
23,3,4,2,0.0
23,3,4,3,0.0
23,3,5,0,0.0
23,3,5,1,0.0
23,3,5,2,0.0
23,3,5,3,0.0
23,3,6,0,0.0
23,3,6,1,0.0625
23,3,6,2,1.415
23,3,6,3,4.84
23,3,7,0,9.19
23,3,7,1,12.5225
23,3,7,2,13.885
23,3,7,3,22.0475
23,3,8,0,36.105
23,3,8,1,43.3275
23,3,8,2,50.185
23,3,8,3,58.195
23,3,9,0,62.585
23,3,9,1,69.61
23,3,9,2,72.7175
23,3,9,3,78.84
23,3,10,0,86.65
23,3,10,1,94.72
23,3,10,2,99.5675
23,3,10,3,102.985
23,3,11,0,107.995
23,3,11,1,111.5925
23,3,11,2,114.2225
23,3,11,3,115.9
23,3,12,0,116.4275
23,3,12,1,120.2325
23,3,12,2,122.2725
23,3,12,3,122.33
23,3,13,0,123.4975
23,3,13,1,117.9925
23,3,13,2,119.2475
23,3,13,3,117.5675
23,3,14,0,120.055
23,3,14,1,124.5725
23,3,14,2,121.515
23,3,14,3,120.87
23,3,15,0,118.0375
