day,month,hour,minute,sin_day,cos_day,sin_month,cos_month,sin_hour,cos_hour,sin_min,cos_min,Total,DateTime
0,0,7,1,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.000125,2021-03-01 07:15:00
0,0,7,2,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.004775,2021-03-01 07:30:00
0,0,7,3,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0384,2021-03-01 07:45:00
0,0,8,0,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.05202500003,2021-03-01 08:00:00
0,0,8,1,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.137775,2021-03-01 08:15:00
0,0,8,2,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.185525,2021-03-01 08:30:00
0,0,8,3,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.2323,2021-03-01 08:45:00
0,0,9,0,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.3282,2021-03-01 09:00:00
0,0,9,1,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.366675,2021-03-01 09:15:00
0,0,9,2,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.43727499999999997,2021-03-01 09:30:00
0,0,9,3,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.46875,2021-03-01 09:45:00
0,0,10,0,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.5415,2021-03-01 10:00:00
0,0,10,1,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.6235499999999999,2021-03-01 10:15:00
0,0,10,2,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.618325,2021-03-01 10:30:00
0,0,10,3,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.758425,2021-03-01 10:45:00
0,0,11,0,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.86655,2021-03-01 11:00:00
0,0,11,1,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.9993000000000001,2021-03-01 11:15:00
0,0,11,2,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.897975,2021-03-01 11:30:00
0,0,11,3,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,1.199375,2021-03-01 11:45:00
0,0,12,0,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,1.963675,2021-03-01 12:00:00
0,0,12,1,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,2.185325,2021-03-01 12:15:00
0,0,12,2,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,2.1584,2021-03-01 12:30:00
0,0,12,3,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,2.349975,2021-03-01 12:45:00
0,0,13,0,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,2.365925,2021-03-01 13:00:00
0,0,13,1,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,2.004,2021-03-01 13:15:00
0,0,13,2,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,2.28145,2021-03-01 13:30:00
0,0,13,3,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,2.380475,2021-03-01 13:45:00
0,0,14,0,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,2.3748500000000003,2021-03-01 14:00:00
0,0,14,1,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,2.0499,2021-03-01 14:15:00
0,0,14,2,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,2.182625,2021-03-01 14:30:00
0,0,14,3,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,2.0463999999999998,2021-03-01 14:45:00
0,0,15,0,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,1.95715,2021-03-01 15:00:00
0,0,15,1,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,1.7907499999999998,2021-03-01 15:15:00
0,0,15,2,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,1.6703000000000001,2021-03-01 15:30:00
0,0,15,3,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,1.530175,2021-03-01 15:45:00
0,0,16,0,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,1.378675,2021-03-01 16:00:00
0,0,16,1,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,1.200575,2021-03-01 16:15:00
0,0,16,2,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.9941249999999999,2021-03-01 16:30:00
0,0,16,3,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.8361750000000001,2021-03-01 16:45:00
0,0,17,0,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.6566,2021-03-01 17:00:00
0,0,17,1,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.47685,2021-03-01 17:15:00
0,0,17,2,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.27649999999999997,2021-03-01 17:30:00
0,0,17,3,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.11522500000000001,2021-03-01 17:45:00
0,0,18,0,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.042975000000000006,2021-03-01 18:00:00
0,0,18,1,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.006375,2021-03-01 18:15:00
0,0,18,2,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0002,2021-03-01 18:30:00
0,0,18,3,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-01 18:45:00
0,0,19,0,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-01 19:00:00
0,0,19,1,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-01 19:15:00
0,0,19,2,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-01 19:30:00
0,0,19,3,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-01 19:45:00
0,0,20,0,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-01 20:00:00
0,0,20,1,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-01 20:15:00
0,0,20,2,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-01 20:30:00
0,0,20,3,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-01 20:45:00
0,0,21,0,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-01 21:00:00
0,0,21,1,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-01 21:15:00
0,0,21,2,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-01 21:30:00
0,0,21,3,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-01 21:45:00
0,0,22,0,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-01 22:00:00
0,0,22,1,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-01 22:15:00
0,0,22,2,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-01 22:30:00
0,0,22,3,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-01 22:45:00
0,0,23,0,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-01 23:00:00
0,0,23,1,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-01 23:15:00
0,0,23,2,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-01 23:30:00
0,0,23,3,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-01 23:45:00
1,0,0,0,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 00:00:00
1,0,0,1,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 00:15:00
1,0,0,2,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 00:30:00
1,0,0,3,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 00:45:00
1,0,1,0,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 01:00:00
1,0,1,1,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 01:15:00
1,0,1,2,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 01:30:00
1,0,1,3,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 01:45:00
1,0,2,0,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 02:00:00
1,0,2,1,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 02:15:00
1,0,2,2,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 02:30:00
1,0,2,3,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 02:45:00
1,0,3,0,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 03:00:00
1,0,3,1,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 03:15:00
1,0,3,2,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 03:30:00
1,0,3,3,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 03:45:00
1,0,4,0,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 04:00:00
1,0,4,1,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 04:15:00
1,0,4,2,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 04:30:00
1,0,4,3,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 04:45:00
1,0,5,0,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 05:00:00
1,0,5,1,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 05:15:00
1,0,5,2,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 05:30:00
1,0,5,3,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 05:45:00
1,0,6,0,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 06:00:00
1,0,6,1,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 06:15:00
1,0,6,2,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 06:30:00
1,0,6,3,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 06:45:00
1,0,7,0,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0,2021-03-02 07:00:00
1,0,7,1,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.0028000000000000004,2021-03-02 07:15:00
1,0,7,2,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.037575,2021-03-02 07:30:00
1,0,7,3,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.10255,2021-03-02 07:45:00
1,0,8,0,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.19665,2021-03-02 08:00:00
1,0,8,1,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.30345,2021-03-02 08:15:00
1,0,8,2,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.44365000000000004,2021-03-02 08:30:00
1,0,8,3,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.5798,2021-03-02 08:45:00
1,0,9,0,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.7387250000000001,2021-03-02 09:00:00
1,0,9,1,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,0.9255500000000001,2021-03-02 09:15:00
1,0,9,2,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,1.1635250000000001,2021-03-02 09:30:00
1,0,9,3,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,1.3728749999999998,2021-03-02 09:45:00
1,0,10,0,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,1.55275,2021-03-02 10:00:00
1,0,10,1,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,1.755,2021-03-02 10:15:00
1,0,10,2,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,1.8852000000000002,2021-03-02 10:30:00
1,0,10,3,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,2.02575,2021-03-02 10:45:00
1,0,11,0,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,2.13535,2021-03-02 11:00:00
1,0,11,1,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,2.23555,2021-03-02 11:15:00
1,0,11,2,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,2.307475,2021-03-02 11:30:00
1,0,11,3,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,2.366975,2021-03-02 11:45:00
1,0,12,0,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,2.4229,2021-03-02 12:00:00
1,0,12,1,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,0.3090169943749474,0.9510565162951535,2.451225,2021-03-02 12:15:00
