day,month,hour,minute,Total
8,4,11,0,91.87
8,4,11,15,95.2025
8,4,11,30,100.12
8,4,11,45,102.7425
8,4,12,0,105.5825
8,4,12,15,106.7925
8,4,12,30,109.315
8,4,12,45,109.5075
8,4,13,0,110.085
8,4,13,15,111.5175
8,4,13,30,111.0825
8,4,13,45,111.795
8,4,14,0,109.25
8,4,14,15,107.185
8,4,14,30,108.4175
8,4,14,45,108.29
8,4,15,0,106.7875
8,4,15,15,104.925
8,4,15,30,100.3225
8,4,15,45,99.145
8,4,16,0,96.1775
8,4,16,15,91.4925
8,4,16,30,85.44
8,4,16,45,88.4275
8,4,17,0,80.745
8,4,17,15,76.0
8,4,17,30,70.5775
8,4,17,45,61.88
8,4,18,0,53.385
8,4,18,15,46.5775
8,4,18,30,38.2125
8,4,18,45,30.925
8,4,19,0,25.6475
8,4,19,15,18.82
8,4,19,30,12.6175
8,4,19,45,7.5325
8,4,20,0,3.7525
8,4,20,15,1.18
8,4,20,30,0.1075
8,4,20,45,0.0
8,4,21,0,0.0
8,4,21,15,0.0
8,4,21,30,0.0
8,4,21,45,0.0
8,4,22,0,0.0
8,4,22,15,0.0
8,4,22,30,0.0
8,4,22,45,0.0
8,4,23,0,0.0
8,4,23,15,0.0
8,4,23,30,0.0
8,4,23,45,0.0
9,4,0,0,0.0
9,4,0,15,0.0
9,4,0,30,0.0
9,4,0,45,0.0
9,4,1,0,0.0
9,4,1,15,0.0
9,4,1,30,0.0
9,4,1,45,0.0
9,4,2,0,0.0
9,4,2,15,0.0
9,4,2,30,0.0
9,4,2,45,0.0
9,4,3,0,0.0
9,4,3,15,0.0
9,4,3,30,0.0
9,4,3,45,0.0
9,4,4,0,0.0
9,4,4,15,0.0
9,4,4,30,0.0
9,4,4,45,0.0
9,4,5,0,0.0
9,4,5,15,0.0
9,4,5,30,0.0
9,4,5,45,0.0
9,4,6,0,0.0
9,4,6,15,0.0
9,4,6,30,0.0
9,4,6,45,0.2275
9,4,7,0,1.41
9,4,7,15,3.4925
9,4,7,30,6.375
9,4,7,45,8.495
9,4,8,0,10.8525
9,4,8,15,12.4875
9,4,8,30,15.3
9,4,8,45,18.2575
9,4,9,0,21.03
9,4,9,15,26.295
9,4,9,30,30.75
9,4,9,45,32.6025
9,4,10,0,38.0975
9,4,10,15,44.0325
9,4,10,30,58.31
9,4,10,45,67.22
9,4,11,0,69.8725
9,4,11,15,91.9175
9,4,11,30,112.1525
9,4,11,45,106.845
9,4,12,0,98.01
9,4,12,15,81.1375
9,4,12,30,114.5625
9,4,12,45,115.035
9,4,13,0,114.105
9,4,13,15,113.935
9,4,13,30,113.9675
9,4,13,45,112.64
9,4,14,0,112.545
9,4,14,15,112.26
9,4,14,30,111.045
9,4,14,45,110.2175
9,4,15,0,109.0425
9,4,15,15,107.3475
9,4,15,30,105.2475
9,4,15,45,102.6
9,4,16,0,99.9475
9,4,16,15,96.45
9,4,16,30,93.535
9,4,16,45,90.1725
9,4,17,0,86.4
9,4,17,15,80.0275
9,4,17,30,72.45
9,4,17,45,64.8075
9,4,18,0,57.6225
9,4,18,15,49.03
9,4,18,30,43.005
9,4,18,45,34.9975
9,4,19,0,27.55
9,4,19,15,20.39
9,4,19,30,12.0475
9,4,19,45,6.415
9,4,20,0,2.8775
9,4,20,15,0.86
9,4,20,30,0.0375
9,4,20,45,0.0
9,4,21,0,0.0
9,4,21,15,0.0
9,4,21,30,0.0
9,4,21,45,0.0
9,4,22,0,0.0
9,4,22,15,0.0
9,4,22,30,0.0
9,4,22,45,0.0
9,4,23,0,0.0
9,4,23,15,0.0
9,4,23,30,0.0
9,4,23,45,0.0
10,4,0,0,0.0
10,4,0,15,0.0
10,4,0,30,0.0
10,4,0,45,0.0
10,4,1,0,0.0
10,4,1,15,0.0
10,4,1,30,0.0
10,4,1,45,0.0
10,4,2,0,0.0
10,4,2,15,0.0
10,4,2,30,0.0
10,4,2,45,0.0
10,4,3,0,0.0
10,4,3,15,0.0
10,4,3,30,0.0
10,4,3,45,0.0
10,4,4,0,0.0
10,4,4,15,0.0
10,4,4,30,0.0
10,4,4,45,0.0
10,4,5,0,0.0
10,4,5,15,0.0
10,4,5,30,0.0
10,4,5,45,0.0
10,4,6,0,0.0
10,4,6,15,0.0
10,4,6,30,0.0
10,4,6,45,0.26
10,4,7,0,1.8625
10,4,7,15,4.725
10,4,7,30,8.0225
10,4,7,45,12.8475
10,4,8,0,18.925
10,4,8,15,23.28
10,4,8,30,33.89
10,4,8,45,39.9925
10,4,9,0,45.2275
10,4,9,15,53.98
10,4,9,30,61.36
10,4,9,45,68.1075
10,4,10,0,76.0525
10,4,10,15,82.235
10,4,10,30,87.185
10,4,10,45,95.76
10,4,11,0,101.52
10,4,11,15,103.565
10,4,11,30,105.8225
10,4,11,45,108.8875
10,4,12,0,110.7825
10,4,12,15,113.35
10,4,12,30,113.6825
10,4,12,45,114.9475
10,4,13,0,115.93
10,4,13,15,115.44
10,4,13,30,116.2525
10,4,13,45,116.8725
10,4,14,0,116.765
10,4,14,15,115.695
10,4,14,30,114.415
10,4,14,45,113.825
10,4,15,0,112.315
10,4,15,15,110.0875
10,4,15,30,107.6775
10,4,15,45,105.4575
10,4,16,0,99.27
10,4,16,15,95.9725
10,4,16,30,93.5125
10,4,16,45,92.325
10,4,17,0,87.8825
10,4,17,15,85.8825
10,4,17,30,67.75
10,4,17,45,68.84
10,4,18,0,53.605
10,4,18,15,51.0675
10,4,18,30,43.8475
10,4,18,45,36.0825
10,4,19,0,30.9875
10,4,19,15,24.21
10,4,19,30,16.705
10,4,19,45,9.57
10,4,20,0,4.065
10,4,20,15,1.48
10,4,20,30,0.1075
10,4,20,45,0.0
10,4,21,0,0.0
10,4,21,15,0.0
10,4,21,30,0.0
10,4,21,45,0.0
10,4,22,0,0.0
10,4,22,15,0.0
10,4,22,30,0.0
10,4,22,45,0.0
10,4,23,0,0.0
10,4,23,15,0.0
10,4,23,30,0.0
10,4,23,45,0.0
11,4,0,0,0.0
11,4,0,15,0.0
11,4,0,30,0.0
11,4,0,45,0.0
11,4,1,0,0.0
11,4,1,15,0.0
11,4,1,30,0.0
11,4,1,45,0.0
11,4,2,0,0.0
11,4,2,15,0.0
11,4,2,30,0.0
11,4,2,45,0.0
11,4,3,0,0.0
11,4,3,15,0.0
11,4,3,30,0.0
11,4,3,45,0.0
11,4,4,0,0.0
11,4,4,15,0.0
11,4,4,30,0.0
11,4,4,45,0.0
11,4,5,0,0.0
11,4,5,15,0.0
11,4,5,30,0.0
11,4,5,45,0.0
11,4,6,0,0.0
11,4,6,15,0.0
11,4,6,30,0.0
11,4,6,45,0.145
11,4,7,0,1.62
11,4,7,15,4.0875
11,4,7,30,7.1775
11,4,7,45,11.75
11,4,8,0,18.955
11,4,8,15,27.14
11,4,8,30,34.395
11,4,8,45,42.3675
11,4,9,0,48.925
11,4,9,15,56.0725
11,4,9,30,62.5125
11,4,9,45,68.6675
11,4,10,0,72.3975
11,4,10,15,78.3
11,4,10,30,87.035
11,4,10,45,96.2675
11,4,11,0,102.1075
11,4,11,15,105.1
11,4,11,30,107.6825
11,4,11,45,110.07
11,4,12,0,112.1875
11,4,12,15,113.355
11,4,12,30,114.145
11,4,12,45,116.2725
11,4,13,0,116.54
11,4,13,15,116.3225
11,4,13,30,115.675
11,4,13,45,115.0
11,4,14,0,114.87
11,4,14,15,115.05
11,4,14,30,113.6325
11,4,14,45,112.66
11,4,15,0,111.2225
11,4,15,15,107.78
11,4,15,30,104.44
11,4,15,45,104.7175
11,4,16,0,101.5775
11,4,16,15,99.3075
11,4,16,30,91.2075
11,4,16,45,91.25
11,4,17,0,89.6675
11,4,17,15,84.56
11,4,17,30,75.7025
11,4,17,45,64.725
11,4,18,0,60.585
11,4,18,15,53.1125
11,4,18,30,42.34
11,4,18,45,38.1075
11,4,19,0,28.7575
11,4,19,15,20.575
11,4,19,30,16.2775
11,4,19,45,10.86
11,4,20,0,5.1425
11,4,20,15,1.825
11,4,20,30,0.285
11,4,20,45,0.0
11,4,21,0,0.0
11,4,21,15,0.0
11,4,21,30,0.0
11,4,21,45,0.0
11,4,22,0,0.0
11,4,22,15,0.0
11,4,22,30,0.0
11,4,22,45,0.0
11,4,23,0,0.0
11,4,23,15,0.0
11,4,23,30,0.0
11,4,23,45,0.0
12,4,0,0,0.0
12,4,0,15,0.0
12,4,0,30,0.0
12,4,0,45,0.0
12,4,1,0,0.0
12,4,1,15,0.0
12,4,1,30,0.0
12,4,1,45,0.0
12,4,2,0,0.0
12,4,2,15,0.0
12,4,2,30,0.0
12,4,2,45,0.0
12,4,3,0,0.0
12,4,3,15,0.0
12,4,3,30,0.0
12,4,3,45,0.0
12,4,4,0,0.0
12,4,4,15,0.0
12,4,4,30,0.0
12,4,4,45,0.0
12,4,5,0,0.0
12,4,5,15,0.0
12,4,5,30,0.0
12,4,5,45,0.0
12,4,6,0,0.0
12,4,6,15,0.0
12,4,6,30,0.0
12,4,6,45,0.445
12,4,7,0,2.3225
12,4,7,15,4.98
12,4,7,30,8.21
12,4,7,45,13.745
12,4,8,0,20.17
12,4,8,15,26.46
12,4,8,30,33.705
12,4,8,45,41.5425
12,4,9,0,47.3225
12,4,9,15,58.19
12,4,9,30,72.7225
12,4,9,45,71.385
12,4,10,0,75.92
12,4,10,15,81.7675
12,4,10,30,98.5475
12,4,10,45,86.545
12,4,11,0,50.515
12,4,11,15,86.7725
12,4,11,30,107.9775
12,4,11,45,116.815
12,4,12,0,114.4
12,4,12,15,110.14
12,4,12,30,112.095
12,4,12,45,119.4025
12,4,13,0,117.36
12,4,13,15,109.5825
12,4,13,30,102.4275
12,4,13,45,112.7525
12,4,14,0,92.2075
12,4,14,15,100.6275
12,4,14,30,102.185
12,4,14,45,98.675
12,4,15,0,86.5425
12,4,15,15,80.8225
12,4,15,30,59.45
12,4,15,45,78.73
12,4,16,0,75.645
12,4,16,15,52.2525
12,4,16,30,43.2
12,4,16,45,51.575
12,4,17,0,66.21
12,4,17,15,76.2925
12,4,17,30,74.56
12,4,17,45,65.1075
12,4,18,0,57.4025
12,4,18,15,49.345
12,4,18,30,30.365
12,4,18,45,32.235
12,4,19,0,25.5725
12,4,19,15,13.275
