DateTime,Total
03/03/2021 08:30,10.955
03/03/2021 08:45,14.315
03/03/2021 09:00,25.8825
03/03/2021 09:15,36.94
03/03/2021 09:30,46.5675
03/03/2021 09:45,51.0325
03/03/2021 10:00,58.565
03/03/2021 10:15,68.4275
03/03/2021 10:30,77.0025
03/03/2021 10:45,72.7425
03/03/2021 11:00,90.43
03/03/2021 11:15,96.935
03/03/2021 11:30,102.47
03/03/2021 11:45,109.0875
03/03/2021 12:00,125.8125
03/03/2021 12:15,123.5
03/03/2021 12:30,123.9075
03/03/2021 12:45,137.77
03/03/2021 13:00,137.8175
03/03/2021 13:15,154.765
03/03/2021 13:30,166.815
03/03/2021 13:45,166.53
03/03/2021 14:00,177.435
03/03/2021 14:15,181.23
03/03/2021 14:30,179.5375
03/03/2021 14:45,129.85
03/03/2021 15:00,116.4
03/03/2021 15:15,97.31
03/03/2021 15:30,76.2325
03/03/2021 15:45,68.6125
03/03/2021 16:00,60.9875
03/03/2021 16:15,40.0175
03/03/2021 16:30,29.0225
03/03/2021 16:45,18.9175
03/03/2021 17:00,14.6925
03/03/2021 17:15,8.43
03/03/2021 17:30,7.035
03/03/2021 17:45,3.5975
03/03/2021 18:00,0.44
03/03/2021 18:15,0.0375
03/03/2021 18:30,0
03/03/2021 18:45,0
03/03/2021 19:00,0
03/03/2021 19:15,0
03/03/2021 19:30,0
03/03/2021 19:45,0
03/03/2021 20:00,0
03/03/2021 20:15,0
03/03/2021 20:30,0
03/03/2021 20:45,0
03/03/2021 21:00,0
03/03/2021 21:15,0
03/03/2021 21:30,0
03/03/2021 21:45,0
03/03/2021 22:00,0
03/03/2021 22:15,0
03/03/2021 22:30,0
03/03/2021 22:45,0
03/03/2021 23:00,0
03/03/2021 23:15,0
03/03/2021 23:30,0
03/03/2021 23:45,0
04/03/2021 00:00,0
04/03/2021 00:15,0
04/03/2021 00:30,0
04/03/2021 00:45,0
04/03/2021 01:00,0
04/03/2021 01:15,0
04/03/2021 01:30,0
04/03/2021 01:45,0
